,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
31,byron-london-9,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5087280273438, 'longitude': -0.13154399394989}",+44 20 7925 0276,549.3829273216681,2rY1we_f2tRRZ3HaW5NQWg,https://s3-media3.fl.yelpcdn.com/bphoto/BJBMVZXhShpVfcOHkf0loQ/o.jpg,False,"{'address1': '11 Haymarket', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW1Y 4BP', 'country': 'GB', 'state': 'XGL', 'display_address': ['11 Haymarket', 'London SW1Y 4BP', 'United Kingdom']}",Byron,+442079250276,££,4.0,37,[],https://www.yelp.com/biz/byron-london-9?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
32,honest-burger-london-17,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5415616236522, 'longitude': -0.146075624637846}",+44 20 8617 3949,3270.0125388698266,QoLbUgv0ck7aFOQNwHscPw,https://s3-media2.fl.yelpcdn.com/bphoto/ipRJ2sk_d93abpp_K2m4kw/o.jpg,False,"{'address1': 'Unit 34A', 'address2': 'Camden Lock Place', 'address3': '', 'city': 'London', 'zip_code': 'NW1 8AF', 'country': 'GB', 'state': 'XGL', 'display_address': ['Unit 34A', 'Camden Lock Place', 'London NW1 8AF', 'United Kingdom']}",Honest Burger,+442086173949,££,4.0,35,[],https://www.yelp.com/biz/honest-burger-london-17?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
33,gourmet-burger-kitchen-london-7,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.51554140335, 'longitude': -0.19160360032175}",+44 20 7243 4344,3862.49921992523,l-RLa3_vH22d5KuSlNBjUw,https://s3-media1.fl.yelpcdn.com/bphoto/9ZhXm_NEfEQR90hKOp7UDg/o.jpg,False,"{'address1': '50 Westbourne Grove', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W2 5SH', 'country': 'GB', 'state': 'XGL', 'display_address': ['50 Westbourne Grove', 'London W2 5SH', 'United Kingdom']}",Gourmet Burger Kitchen,+442072434344,££,4.0,52,[],https://www.yelp.com/biz/gourmet-burger-kitchen-london-7?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
34,honest-burgers-borough-london,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.50459, 'longitude': -0.0911}",+44 20 3096 9485,3238.738614928476,pCT8EwDHe0MMn2xU9Zk4RA,https://s3-media1.fl.yelpcdn.com/bphoto/WyW6Irr-cAyTqt5CzylDrQ/o.jpg,False,"{'address1': '5-7 Southwark Street', 'address2': None, 'address3': '', 'city': 'London', 'zip_code': 'SE1 1RQ', 'country': 'GB', 'state': 'XGL', 'display_address': ['5-7 Southwark Street', 'London SE1 1RQ', 'United Kingdom']}",Honest Burgers - Borough,+442030969485,,5.0,5,[],https://www.yelp.com/biz/honest-burgers-borough-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
35,gourmet-burger-kitchen-london-30,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 51.508889170957, 'longitude': -0.0792673873177162}",+44 20 7929 2222,3947.5249476503604,nLjlMwpj7uh9qryg4xwbWQ,https://s3-media4.fl.yelpcdn.com/bphoto/4mdVUjzUaG2b_If77J4EYA/o.jpg,False,"{'address1': 'Unit 2A', 'address2': 'Tower Place', 'address3': '', 'city': 'London', 'zip_code': 'EC3R 5BU', 'country': 'GB', 'state': 'XGL', 'display_address': ['Unit 2A', 'Tower Place', 'London EC3R 5BU', 'United Kingdom']}",Gourmet Burger Kitchen,+442079292222,££,4.0,30,[],https://www.yelp.com/biz/gourmet-burger-kitchen-london-30?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
36,byron-london-13,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 51.512782, 'longitude': -0.133756}",+44 20 7434 2505,154.2803729069918,5li906_RsGktEs0pfAu65g,https://s3-media4.fl.yelpcdn.com/bphoto/IXPrfWo980qu7_pLLHqomQ/o.jpg,False,"{'address1': '97-99 Wardour Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1F 0UD', 'country': 'GB', 'state': 'XGL', 'display_address': ['97-99 Wardour Street', 'London W1F 0UD', 'United Kingdom']}",Byron,+442074342505,££,4.0,121,[],https://www.yelp.com/biz/byron-london-13?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
37,band-of-burgers-london,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5352437, 'longitude': -0.1389134}",+44 20 7387 3898,2492.6319942776718,-mfhEo1naVs_oEhPt6M2GQ,https://s3-media3.fl.yelpcdn.com/bphoto/h_mO4kxM2GEHNoKWpKZwwA/o.jpg,False,"{'address1': '23 Camden High Street', 'address2': None, 'address3': '', 'city': 'London', 'zip_code': 'NW1 7JE', 'country': 'GB', 'state': 'XGL', 'display_address': ['23 Camden High Street', 'London NW1 7JE', 'United Kingdom']}",Band of Burgers,+442073873898,££,4.5,8,[],https://www.yelp.com/biz/band-of-burgers-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
38,shake-shack-leicester-square-london-6,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'milkshakebars', 'title': 'Milkshake Bars'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]","{'latitude': 51.5105365, 'longitude': -0.1317315}",+44 1923 555185,388.3429560360548,gNZXTUBzYBh6saZeUu9MTw,https://s3-media3.fl.yelpcdn.com/bphoto/4GyPB9e7c3-cz8PeX7ZMCg/o.jpg,False,"{'address1': '1-2 Coventry Street', 'address2': '', 'address3': 'Leicester Square', 'city': 'London', 'zip_code': 'W1D 6BH', 'country': 'GB', 'state': 'XGL', 'display_address': ['1-2 Coventry Street', 'Leicester Square', 'London W1D 6BH', 'United Kingdom']}",Shake Shack Leicester Square,+441923555185,££,3.0,24,[],https://www.yelp.com/biz/shake-shack-leicester-square-london-6?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
39,honest-burgers-london-34,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5152341, 'longitude': -0.1510725}",+44 20 3096 0045,1079.987125858634,5RYhrwoVuuZUThfyQfvH-Q,https://s3-media4.fl.yelpcdn.com/bphoto/4KA6CMV6YQP0NnWBj23-aQ/o.jpg,False,"{'address1': '16 Picton Place', 'address2': '', 'address3': None, 'city': 'London', 'zip_code': 'W1U 1BP', 'country': 'GB', 'state': 'XGL', 'display_address': ['16 Picton Place', 'London W1U 1BP', 'United Kingdom']}",Honest Burgers,+442030960045,,5.0,1,[],https://www.yelp.com/biz/honest-burgers-london-34?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
40,kua-aina-london-2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 51.519635, 'longitude': -0.135508}",+44 20 7637 0591,755.3427061886482,FVjWUbBp6k6Ch7qnMoSptg,https://s3-media3.fl.yelpcdn.com/bphoto/jjQi8XfeuavR1RJFZmSxwA/o.jpg,False,"{'address1': '40 Goodge Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1T 2QP', 'country': 'GB', 'state': 'XGL', 'display_address': ['40 Goodge Street', 'London W1T 2QP', 'United Kingdom']}",Kua 'Aina,+442076370591,££,4.0,25,[],https://www.yelp.com/biz/kua-aina-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
41,dirty-burger-vauxhall,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.4860906719829, 'longitude': -0.122189102112711}",+44 20 7074 1444,3122.838685585747,46opqo5TCTo-3Ve8JD8btg,https://s3-media4.fl.yelpcdn.com/bphoto/YzkorBw_hm8wzTxT1qweUA/o.jpg,False,"{'address1': 'Arch 54', 'address2': '6 S Lambeth Road', 'address3': '', 'city': 'Vauxhall', 'zip_code': 'SW8 1SS', 'country': 'GB', 'state': 'XGL', 'display_address': ['Arch 54', '6 S Lambeth Road', 'Vauxhall SW8 1SS', 'United Kingdom']}",Dirty Burger,+442070741444,£,4.0,46,[],https://www.yelp.com/biz/dirty-burger-vauxhall?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
42,proper-burgers-london,"[{'alias': 'milkshakebars', 'title': 'Milkshake Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5770626613068, 'longitude': -0.0100794062018394}",+44 20 8558 0876,11259.41976634106,DlHt0NMCytCqy11wXDd_Tg,https://s3-media3.fl.yelpcdn.com/bphoto/oqp9xvbMnXg7gpHJ4zr7aA/o.jpg,False,"{'address1': '706 Lea Bridge Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'E10 6AW', 'country': 'GB', 'state': 'XGL', 'display_address': ['706 Lea Bridge Road', 'London E10 6AW', 'United Kingdom']}",Proper Burgers,+442085580876,,4.5,3,[],https://www.yelp.com/biz/proper-burgers-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
43,siirgista-bros-london,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5225571037723, 'longitude': -0.1580306}",+44 20 7486 5573,1871.252871429016,ffWtvVyB9kmAhKha2-qBlw,https://s3-media3.fl.yelpcdn.com/bphoto/ur8KDtdUms_xT2xWxwvETg/o.jpg,False,"{'address1': '195 Baker Street', 'address2': '', 'address3': 'Marylebone', 'city': 'London', 'zip_code': 'NW1 6UY', 'country': 'GB', 'state': 'XGL', 'display_address': ['195 Baker Street', 'Marylebone', 'London NW1 6UY', 'United Kingdom']}",Siirgista Bros,+442074865573,,4.5,4,[],https://www.yelp.com/biz/siirgista-bros-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
44,rox-burger-london,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.4813006, 'longitude': -0.0116715}",+44 20 3372 4631,9290.690616834123,VJNDxTAay0Ui3rGy72rkXg,https://s3-media1.fl.yelpcdn.com/bphoto/6AXbA1Ab1GP9aZiVa0rYtA/o.jpg,False,"{'address1': '302 creek Road', 'address2': None, 'address3': '', 'city': 'London', 'zip_code': 'SE10 9SW', 'country': 'GB', 'state': 'XGL', 'display_address': ['302 creek Road', 'London SE10 9SW', 'United Kingdom']}",Rox Burger,+442033724631,££,4.5,17,[],https://www.yelp.com/biz/rox-burger-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
45,honest-burgers-london-12,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.526845, 'longitude': -0.088869}",+44 20 8069 6990,3611.219958125824,h2dQU58SLEKzHnloz0FTuQ,https://s3-media4.fl.yelpcdn.com/bphoto/eR8QImcPmd-fUs0k7BHcRg/o.jpg,False,"{'address1': '6 Baldwin Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC1V 9NU', 'country': 'GB', 'state': 'XGL', 'display_address': ['6 Baldwin Street', 'London EC1V 9NU', 'United Kingdom']}",Honest Burgers,+442080696990,££,4.0,29,[],https://www.yelp.com/biz/honest-burgers-london-12?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
46,byron-london-19,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5166245, 'longitude': -0.1330138}",+44 20 7656 9550,468.9592323724117,ukWVfhInQZ3ji3EIi7m8oQ,https://s3-media1.fl.yelpcdn.com/bphoto/cmUsDVF_tI5bOw84_4Molg/o.jpg,False,"{'address1': 'The Black Horse', 'address2': '6 Rathbone Place', 'address3': '', 'city': 'London', 'zip_code': 'W1T 1HL', 'country': 'GB', 'state': 'XGL', 'display_address': ['The Black Horse', '6 Rathbone Place', 'London W1T 1HL', 'United Kingdom']}",Byron,+442076569550,££,4.5,3,[],https://www.yelp.com/biz/byron-london-19?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
47,stax-diner-london-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5121994, 'longitude': -0.1385317}",+44 20 3468 0403,196.23131149692236,ZOBkei2WLuJOwTN8iBTrfg,https://s3-media1.fl.yelpcdn.com/bphoto/nJ3cRInBEklJe9WTZbrXXA/o.jpg,False,"{'address1': '1st Floor', 'address2': '1 7 Kingly Court', 'address3': '', 'city': 'London', 'zip_code': 'W1B 5PW', 'country': 'GB', 'state': 'XGL', 'display_address': ['1st Floor', '1 7 Kingly Court', 'London W1B 5PW', 'United Kingdom']}",Stax Diner,+442034680403,££,3.5,57,[],https://www.yelp.com/biz/stax-diner-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
48,burger-and-beyond-london-2,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5258, 'longitude': -0.07807}",+44 20 3848 8860,4259.698152396772,B1MrWYo1MPX2Mg6u8DDcDA,https://s3-media1.fl.yelpcdn.com/bphoto/bgwNs0rTNRBsJO8Y4is4Pg/o.jpg,False,"{'address1': '147 Shoreditch High Street', 'address2': None, 'address3': '', 'city': 'London', 'zip_code': 'E1 6JE', 'country': 'GB', 'state': 'XGL', 'display_address': ['147 Shoreditch High Street', 'London E1 6JE', 'United Kingdom']}",Burger & Beyond,+442038488860,,5.0,2,[],https://www.yelp.com/biz/burger-and-beyond-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
49,burgeri-soho,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]","{'latitude': 51.5144033, 'longitude': -0.1392932}",+44 20 3597 3570,298.45359854982337,ItK1fNwykZMcKf0aqXa8lQ,https://s3-media1.fl.yelpcdn.com/bphoto/7iDv-DSH5H-03HW0m_MqTw/o.jpg,False,"{'address1': '22 Great Marlborough Street', 'address2': '', 'address3': None, 'city': 'Soho', 'zip_code': 'W1F 7HU', 'country': 'GB', 'state': 'XGL', 'display_address': ['22 Great Marlborough Street', 'Soho W1F 7HU', 'United Kingdom']}",Burgeri,+442035973570,,4.0,7,[],https://www.yelp.com/biz/burgeri-soho?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
0,honest-burgers-london-22,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5165028870762, 'longitude': -0.13983547352615}",+44 20 3302 3990,488.2294353804385,b06ex81rFWBZvpl-uJUqjA,https://s3-media1.fl.yelpcdn.com/bphoto/xlNCxDgu-T5CSbLMykmXCQ/o.jpg,False,"{'address1': '4 Market Place', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1W 8AD', 'country': 'GB', 'state': 'XGL', 'display_address': ['4 Market Place', 'London W1W 8AD', 'United Kingdom']}",Honest Burgers,+442033023990,££,3.5,34,[],https://www.yelp.com/biz/honest-burgers-london-22?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
1,dirty-bones-london,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 51.5026391, 'longitude': -0.1911358}",+44 20 3019 9061,3983.6815465641157,qQrQr-3WddVRFqsBaTe_wg,https://s3-media2.fl.yelpcdn.com/bphoto/u-9K24SO8MYWrxRwN6llLw/o.jpg,False,"{'address1': '20 Kensington Church St', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W8 4EP', 'country': 'GB', 'state': 'XGL', 'display_address': ['20 Kensington Church St', 'London W8 4EP', 'United Kingdom']}",Dirty Bones,+442030199061,££,4.5,39,[],https://www.yelp.com/biz/dirty-bones-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
2,burger-and-lobster-london-8,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.517375, 'longitude': -0.140991}",+44 20 7907 7760,610.7895478744371,xmKQgBUen5w0URrTupTxfg,https://s3-media1.fl.yelpcdn.com/bphoto/105bpWPzR_sHGxFA5jnIgA/o.jpg,False,"{'address1': '6 Little Portland Street', 'address2': 'Fitzrovia', 'address3': '', 'city': 'London', 'zip_code': 'W1W 7JE', 'country': 'GB', 'state': 'XGL', 'display_address': ['6 Little Portland Street', 'Fitzrovia', 'London W1W 7JE', 'United Kingdom']}",Burger & Lobster,+442079077760,££,4.0,52,[],https://www.yelp.com/biz/burger-and-lobster-london-8?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
3,five-guys-london-23,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 51.5118117927224, 'longitude': -0.126950700680946}",+44 20 7240 2057,633.4802378155092,i_WMkLBAmfTP1-2k-5UM_A,https://s3-media3.fl.yelpcdn.com/bphoto/PnMCL9xpXfFC_fMzSVnD4A/o.jpg,False,"{'address1': '1-3 Long Acre', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'WC2E 9LH', 'country': 'GB', 'state': 'XGL', 'display_address': ['1-3 Long Acre', 'London WC2E 9LH', 'United Kingdom']}",Five Guys,+442072402057,££,3.5,111,[],https://www.yelp.com/biz/five-guys-london-23?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
4,kua-aina-london,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 51.5136635666908, 'longitude': -0.139153003692627}",+44 20 7287 7474,239.6408853322613,AiVOgIxc_xpBKycnG9Bh7g,https://s3-media1.fl.yelpcdn.com/bphoto/uDY1a43CDOsMv6B4XF4fbQ/o.jpg,False,"{'address1': '26 Fouberts Place', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1F 7PP', 'country': 'GB', 'state': 'XGL', 'display_address': ['26 Fouberts Place', 'London W1F 7PP', 'United Kingdom']}",Kua 'Aina,+442072877474,££,4.0,71,[],https://www.yelp.com/biz/kua-aina-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
5,blackbear-burger-london,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5234985351562, 'longitude': -0.0761620029807091}",+44 7774 326621,4285.161855135885,AQc7-kff-Y_vud2RXd3hEg,https://s3-media3.fl.yelpcdn.com/bphoto/KakdhN3gKHVHymVbBJ4Hpw/o.jpg,False,"{'address1': 'Boxpark Shoreditch', 'address2': '2-10 Bethnal Green Rd', 'address3': None, 'city': 'London', 'zip_code': 'E1 6GY', 'country': 'GB', 'state': 'XGL', 'display_address': ['Boxpark Shoreditch', '2-10 Bethnal Green Rd', 'London E1 6GY', 'United Kingdom']}",Blackbear Burger,+447774326621,,4.5,2,[],https://www.yelp.com/biz/blackbear-burger-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
6,burger-and-beyond-london,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.541145, 'longitude': -0.146285}",,3227.951703402046,oglVbYzCMAWvKcupD3WtQg,https://s3-media2.fl.yelpcdn.com/bphoto/VkvmE7J3L9-YG0shfEJ1ZA/o.jpg,False,"{'address1': 'West Yard', 'address2': 'Camden Lock Place', 'address3': None, 'city': 'London', 'zip_code': 'NW1 8AF', 'country': 'GB', 'state': 'XGL', 'display_address': ['West Yard', 'Camden Lock Place', 'London NW1 8AF', 'United Kingdom']}",Burger & Beyond,,,5.0,1,[],https://www.yelp.com/biz/burger-and-beyond-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
7,byron-london-21,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5030324, 'longitude': -0.1067367}",+44 20 7633 9882,2297.289732967662,2hJ7eqSFRHzMrZttuLKJpA,https://s3-media4.fl.yelpcdn.com/bphoto/4GRYcHU8NWexQ7HPe1bieQ/o.jpg,False,"{'address1': '41-45 The Cut', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SE1 8LF', 'country': 'GB', 'state': 'XGL', 'display_address': ['41-45 The Cut', 'London SE1 8LF', 'United Kingdom']}",Byron,+442076339882,££,4.0,44,[],https://www.yelp.com/biz/byron-london-21?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
8,haché-london-5,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.4861854, 'longitude': -0.1802172}",+44 20 7823 3515,4257.69894760974,IM3fsfHsdUSZpSXCp3nTcw,https://s3-media1.fl.yelpcdn.com/bphoto/Gbz38AI93cuVwHzzdjQTpg/o.jpg,False,"{'address1': '329-331 Fulham Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW10 9QL', 'country': 'GB', 'state': 'XGL', 'display_address': ['329-331 Fulham Road', 'London SW10 9QL', 'United Kingdom']}",Haché,+442078233515,££,4.0,40,[],https://www.yelp.com/biz/hach%C3%A9-london-5?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
9,dip-and-flip-battersea,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 51.460881, 'longitude': -0.167547}",,6177.315037264682,QMSWcWkS510OwJPLGMtDgw,https://s3-media3.fl.yelpcdn.com/bphoto/Jw_8r5RFUqO927E9-y-2FA/o.jpg,False,"{'address1': '87 Battersea Rise', 'address2': '', 'address3': '', 'city': 'Battersea', 'zip_code': 'SW11 1HW', 'country': 'GB', 'state': 'XGL', 'display_address': ['87 Battersea Rise', 'Battersea SW11 1HW', 'United Kingdom']}",Dip & Flip,,££,4.0,37,[],https://www.yelp.com/biz/dip-and-flip-battersea?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
